state,phi_intergranular,phi_ic,phi_total,delta_lambda_percent
dry,0.23705882,0.00655462,0.24361345,-23.33114045
dry,0.23890756,0.00655462,0.24546218,-23.29596900
dry,0.24075630,0.00655462,0.24731092,-23.26089638
dry,0.24260504,0.00655462,0.24915966,-23.22592212
dry,0.24445378,0.00655462,0.25100840,-23.19104577
dry,0.24630252,0.00655462,0.25285714,-23.15626686
dry,0.24815126,0.00655462,0.25470588,-23.12158494
dry,0.25000000,0.00655462,0.25655462,-23.08699954
dry,0.03000000,0.00663866,0.03663866,-28.28331368
dry,0.03184874,0.00663866,0.03848739,-28.23309513
dry,0.03369748,0.00663866,0.04033613,-28.18304965
dry,0.03554622,0.00663866,0.04218487,-28.13317632
dry,0.03739496,0.00663866,0.04403361,-28.08347421
dry,0.03924370,0.00663866,0.04588235,-28.03394244
dry,0.04109244,0.00663866,0.04773109,-27.98458009
dry,0.04294118,0.00663866,0.04957983,-27.93538626
dry,0.04478992,0.00663866,0.05142857,-27.88636007
dry,0.04663866,0.00663866,0.05327731,-27.83750063
dry,0.04848739,0.00663866,0.05512605,-27.78880707
dry,0.05033613,0.00663866,0.05697479,-27.74027851
dry,0.05218487,0.00663866,0.05882353,-27.69191409
dry,0.05403361,0.00663866,0.06067227,-27.64371294
dry,0.05588235,0.00663866,0.06252101,-27.59567421
dry,0.05773109,0.00663866,0.06436975,-27.54779706
dry,0.05957983,0.00663866,0.06621849,-27.50008064
dry,0.06142857,0.00663866,0.06806723,-27.45252411
dry,0.06327731,0.00663866,0.06991597,-27.40512663
dry,0.06512605,0.00663866,0.07176471,-27.35788740
dry,0.06697479,0.00663866,0.07361345,-27.31080557
dry,0.06882353,0.00663866,0.07546218,-27.26388035
dry,0.07067227,0.00663866,0.07731092,-27.21711091
dry,0.07252101,0.00663866,0.07915966,-27.17049645
dry,0.07436975,0.00663866,0.08100840,-27.12403617
dry,0.07621849,0.00663866,0.08285714,-27.07772929
dry,0.07806723,0.00663866,0.08470588,-27.03157500
dry,0.07991597,0.00663866,0.08655462,-26.98557253
dry,0.08176471,0.00663866,0.08840336,-26.93972110
dry,0.08361345,0.00663866,0.09025210,-26.89401993
dry,0.08546218,0.00663866,0.09210084,-26.84846825
dry,0.08731092,0.00663866,0.09394958,-26.80306530
dry,0.08915966,0.00663866,0.09579832,-26.75781033
dry,0.09100840,0.00663866,0.09764706,-26.71270257
dry,0.09285714,0.00663866,0.09949580,-26.66774129
dry,0.09470588,0.00663866,0.10134454,-26.62292572
dry,0.09655462,0.00663866,0.10319328,-26.57825515
dry,0.09840336,0.00663866,0.10504202,-26.53372882
dry,0.10025210,0.00663866,0.10689076,-26.48934601
dry,0.10210084,0.00663866,0.10873950,-26.44510600
dry,0.10394958,0.00663866,0.11058824,-26.40100806
dry,0.10579832,0.00663866,0.11243697,-26.35705148
dry,0.10764706,0.00663866,0.11428571,-26.31323555
dry,0.10949580,0.00663866,0.11613445,-26.26955955
dry,0.11134454,0.00663866,0.11798319,-26.22602280
dry,0.11319328,0.00663866,0.11983193,-26.18262458
dry,0.11504202,0.00663866,0.12168067,-26.13936420
dry,0.11689076,0.00663866,0.12352941,-26.09624098
dry,0.11873950,0.00663866,0.12537815,-26.05325422
dry,0.12058824,0.00663866,0.12722689,-26.01040326
dry,0.12243697,0.00663866,0.12907563,-25.96768740
dry,0.12428571,0.00663866,0.13092437,-25.92510599
dry,0.12613445,0.00663866,0.13277311,-25.88265834
dry,0.12798319,0.00663866,0.13462185,-25.84034380
dry,0.12983193,0.00663866,0.13647059,-25.79816171
dry,0.13168067,0.00663866,0.13831933,-25.75611140
dry,0.13352941,0.00663866,0.14016807,-25.71419224
dry,0.13537815,0.00663866,0.14201681,-25.67240356
dry,0.13722689,0.00663866,0.14386555,-25.63074472
dry,0.13907563,0.00663866,0.14571429,-25.58921509
dry,0.14092437,0.00663866,0.14756303,-25.54781403
dry,0.14277311,0.00663866,0.14941176,-25.50654090
dry,0.14462185,0.00663866,0.15126050,-25.46539508
dry,0.14647059,0.00663866,0.15310924,-25.42437594
dry,0.14831933,0.00663866,0.15495798,-25.38348287
dry,0.15016807,0.00663866,0.15680672,-25.34271523
dry,0.15201681,0.00663866,0.15865546,-25.30207243
dry,0.15386555,0.00663866,0.16050420,-25.26155384
dry,0.15571429,0.00663866,0.16235294,-25.22115887
dry,0.15756303,0.00663866,0.16420168,-25.18088690
dry,0.15941176,0.00663866,0.16605042,-25.14073735
dry,0.16126050,0.00663866,0.16789916,-25.10070961
dry,0.16310924,0.00663866,0.16974790,-25.06080309
dry,0.16495798,0.00663866,0.17159664,-25.02101721
dry,0.16680672,0.00663866,0.17344538,-24.98135138
dry,0.16865546,0.00663866,0.17529412,-24.94180501
dry,0.17050420,0.00663866,0.17714286,-24.90237753
dry,0.17235294,0.00663866,0.17899160,-24.86306836
dry,0.17420168,0.00663866,0.18084034,-24.82387694
dry,0.17605042,0.00663866,0.18268908,-24.78480269
dry,0.17789916,0.00663866,0.18453782,-24.74584504
dry,0.17974790,0.00663866,0.18638655,-24.70700344
dry,0.18159664,0.00663866,0.18823529,-24.66827733
dry,0.18344538,0.00663866,0.19008403,-24.62966615
dry,0.18529412,0.00663866,0.19193277,-24.59116935
dry,0.18714286,0.00663866,0.19378151,-24.55278638
dry,0.18899160,0.00663866,0.19563025,-24.51451669
dry,0.19084034,0.00663866,0.19747899,-24.47635975
dry,0.19268908,0.00663866,0.19932773,-24.43831500
dry,0.19453782,0.00663866,0.20117647,-24.40038192
dry,0.19638655,0.00663866,0.20302521,-24.36255997
dry,0.19823529,0.00663866,0.20487395,-24.32484862
dry,0.20008403,0.00663866,0.20672269,-24.28724735
dry,0.20193277,0.00663866,0.20857143,-24.24975561
dry,0.20378151,0.00663866,0.21042017,-24.21237291
dry,0.20563025,0.00663866,0.21226891,-24.17509871
dry,0.20747899,0.00663866,0.21411765,-24.13793250
dry,0.20932773,0.00663866,0.21596639,-24.10087376
dry,0.21117647,0.00663866,0.21781513,-24.06392200
dry,0.21302521,0.00663866,0.21966387,-24.02707668
dry,0.21487395,0.00663866,0.22151261,-23.99033733
dry,0.21672269,0.00663866,0.22336134,-23.95370342
dry,0.21857143,0.00663866,0.22521008,-23.91717446
dry,0.22042017,0.00663866,0.22705882,-23.88074996
dry,0.22226891,0.00663866,0.22890756,-23.84442942
dry,0.22411765,0.00663866,0.23075630,-23.80821234
dry,0.22596639,0.00663866,0.23260504,-23.77209825
dry,0.22781513,0.00663866,0.23445378,-23.73608665
dry,0.22966387,0.00663866,0.23630252,-23.70017706
dry,0.23151261,0.00663866,0.23815126,-23.66436899
dry,0.23336134,0.00663866,0.24000000,-23.62866198
dry,0.23521008,0.00663866,0.24184874,-23.59305554
dry,0.23705882,0.00663866,0.24369748,-23.55754920
dry,0.23890756,0.00663866,0.24554622,-23.52214249
dry,0.24075630,0.00663866,0.24739496,-23.48683495
dry,0.24260504,0.00663866,0.24924370,-23.45162609
dry,0.24445378,0.00663866,0.25109244,-23.41651547
dry,0.24630252,0.00663866,0.25294118,-23.38150261
dry,0.24815126,0.00663866,0.25478992,-23.34658707
dry,0.25000000,0.00663866,0.25663866,-23.31176837
dry,0.03000000,0.00672269,0.03672269,-28.53629830
dry,0.03184874,0.00672269,0.03857143,-28.48581338
dry,0.03369748,0.00672269,0.04042017,-28.43550179
dry,0.03554622,0.00672269,0.04226891,-28.38536261
dry,0.03739496,0.00672269,0.04411765,-28.33539493
dry,0.03924370,0.00672269,0.04596639,-28.28559784
dry,0.04109244,0.00672269,0.04781513,-28.23597045
dry,0.04294118,0.00672269,0.04966387,-28.18651186
dry,0.04478992,0.00672269,0.05151261,-28.13722117
dry,0.04663866,0.00672269,0.05336134,-28.08809751
dry,0.04848739,0.00672269,0.05521008,-28.03914001
dry,0.05033613,0.00672269,0.05705882,-27.99034778
dry,0.05218487,0.00672269,0.05890756,-27.94171997
dry,0.05403361,0.00672269,0.06075630,-27.89325571
dry,0.05588235,0.00672269,0.06260504,-27.84495416
dry,0.05773109,0.00672269,0.06445378,-27.79681447
dry,0.05957983,0.00672269,0.06630252,-27.74883579
dry,0.06142857,0.00672269,0.06815126,-27.70101729
dry,0.06327731,0.00672269,0.07000000,-27.65335814
dry,0.06512605,0.00672269,0.07184874,-27.60585751
dry,0.06697479,0.00672269,0.07369748,-27.55851458
dry,0.06882353,0.00672269,0.07554622,-27.51132854
dry,0.07067227,0.00672269,0.07739496,-27.46429858
dry,0.07252101,0.00672269,0.07924370,-27.41742390
dry,0.07436975,0.00672269,0.08109244,-27.37070369
dry,0.07621849,0.00672269,0.08294118,-27.32413717
dry,0.07806723,0.00672269,0.08478992,-27.27772354
dry,0.07991597,0.00672269,0.08663866,-27.23146203
dry,0.08176471,0.00672269,0.08848739,-27.18535186
dry,0.08361345,0.00672269,0.09033613,-27.13939224
dry,0.08546218,0.00672269,0.09218487,-27.09358243
dry,0.08731092,0.00672269,0.09403361,-27.04792164
dry,0.08915966,0.00672269,0.09588235,-27.00240913
dry,0.09100840,0.00672269,0.09773109,-26.95704414
dry,0.09285714,0.00672269,0.09957983,-26.91182593
dry,0.09470588,0.00672269,0.10142857,-26.86675374
dry,0.09655462,0.00672269,0.10327731,-26.82182684
dry,0.09840336,0.00672269,0.10512605,-26.77704451
dry,0.10025210,0.00672269,0.10697479,-26.73240600
dry,0.10210084,0.00672269,0.10882353,-26.68791059
dry,0.10394958,0.00672269,0.11067227,-26.64355757
dry,0.10579832,0.00672269,0.11252101,-26.59934621
dry,0.10764706,0.00672269,0.11436975,-26.55527581
dry,0.10949580,0.00672269,0.11621849,-26.51134567
dry,0.11134454,0.00672269,0.11806723,-26.46755507
dry,0.11319328,0.00672269,0.11991597,-26.42390331
dry,0.11504202,0.00672269,0.12176471,-26.38038972
dry,0.11689076,0.00672269,0.12361345,-26.33701360
dry,0.11873950,0.00672269,0.12546218,-26.29377425
dry,0.12058824,0.00672269,0.12731092,-26.25067101
dry,0.12243697,0.00672269,0.12915966,-26.20770320
dry,0.12428571,0.00672269,0.13100840,-26.16487014
dry,0.12613445,0.00672269,0.13285714,-26.12217117
dry,0.12798319,0.00672269,0.13470588,-26.07960561
dry,0.12983193,0.00672269,0.13655462,-26.03717283
dry,0.13168067,0.00672269,0.13840336,-25.99487214
dry,0.13352941,0.00672269,0.14025210,-25.95270292
dry,0.13537815,0.00672269,0.14210084,-25.91066450
dry,0.13722689,0.00672269,0.14394958,-25.86875624
dry,0.13907563,0.00672269,0.14579832,-25.82697750
dry,0.14092437,0.00672269,0.14764706,-25.78532766
dry,0.14277311,0.00672269,0.14949580,-25.74380606
dry,0.14462185,0.00672269,0.15134454,-25.70241210
dry,0.14647059,0.00672269,0.15319328,-25.66114513
dry,0.14831933,0.00672269,0.15504202,-25.62000455
dry,0.15016807,0.00672269,0.15689076,-25.57898973
dry,0.15201681,0.00672269,0.15873950,-25.53810006
dry,0.15386555,0.00672269,0.16058824,-25.49733493
dry,0.15571429,0.00672269,0.16243697,-25.45669374
dry,0.15756303,0.00672269,0.16428571,-25.41617587
dry,0.15941176,0.00672269,0.16613445,-25.37578074
dry,0.16126050,0.00672269,0.16798319,-25.33550774
dry,0.16310924,0.00672269,0.16983193,-25.29535629
dry,0.16495798,0.00672269,0.17168067,-25.25532580
dry,0.16680672,0.00672269,0.17352941,-25.21541567
dry,0.16865546,0.00672269,0.17537815,-25.17562533
dry,0.17050420,0.00672269,0.17722689,-25.13595421
dry,0.17235294,0.00672269,0.17907563,-25.09640171
dry,0.17420168,0.00672269,0.18092437,-25.05696729
dry,0.17605042,0.00672269,0.18277311,-25.01765035
dry,0.17789916,0.00672269,0.18462185,-24.97845035
dry,0.17974790,0.00672269,0.18647059,-24.93936672
dry,0.18159664,0.00672269,0.18831933,-24.90039889
dry,0.18344538,0.00672269,0.19016807,-24.86154632
dry,0.18529412,0.00672269,0.19201681,-24.82280845
dry,0.18714286,0.00672269,0.19386555,-24.78418473
dry,0.18899160,0.00672269,0.19571429,-24.74567462
dry,0.19084034,0.00672269,0.19756303,-24.70727757
dry,0.19268908,0.00672269,0.19941176,-24.66899305
dry,0.19453782,0.00672269,0.20126050,-24.63082051
dry,0.19638655,0.00672269,0.20310924,-24.59275942
dry,0.19823529,0.00672269,0.20495798,-24.55480925
dry,0.20008403,0.00672269,0.20680672,-24.51696948
dry,0.20193277,0.00672269,0.20865546,-24.47923958
dry,0.20378151,0.00672269,0.21050420,-24.44161902
dry,0.20563025,0.00672269,0.21235294,-24.40410729
dry,0.20747899,0.00672269,0.21420168,-24.36670387
dry,0.20932773,0.00672269,0.21605042,-24.32940825
dry,0.21117647,0.00672269,0.21789916,-24.29221991
dry,0.21302521,0.00672269,0.21974790,-24.25513835
dry,0.21487395,0.00672269,0.22159664,-24.21816307
dry,0.21672269,0.00672269,0.22344538,-24.18129355
dry,0.21857143,0.00672269,0.22529412,-24.14452931
dry,0.22042017,0.00672269,0.22714286,-24.10786984
dry,0.22226891,0.00672269,0.22899160,-24.07131464
dry,0.22411765,0.00672269,0.23084034,-24.03486324
dry,0.22596639,0.00672269,0.23268908,-23.99851513
dry,0.22781513,0.00672269,0.23453782,-23.96226984
dry,0.22966387,0.00672269,0.23638655,-23.92612687
dry,0.23151261,0.00672269,0.23823529,-23.89008575
dry,0.23336134,0.00672269,0.24008403,-23.85414599
dry,0.23521008,0.00672269,0.24193277,-23.81830713
dry,0.23705882,0.00672269,0.24378151,-23.78256868
dry,0.23890756,0.00672269,0.24563025,-23.74693018
dry,0.24075630,0.00672269,0.24747899,-23.71139115
dry,0.24260504,0.00672269,0.24932773,-23.67595114
dry,0.24445378,0.00672269,0.25117647,-23.64060967
dry,0.24630252,0.00672269,0.25302521,-23.60536628
dry,0.24815126,0.00672269,0.25487395,-23.57022052
dry,0.25000000,0.00672269,0.25672269,-23.53517193
dry,0.03000000,0.00680672,0.03680672,-28.78743400
dry,0.03184874,0.00680672,0.03865546,-28.73668786
dry,0.03369748,0.00680672,0.04050420,-28.68611530
dry,0.03554622,0.00680672,0.04235294,-28.63571539
dry,0.03739496,0.00680672,0.04420168,-28.58548723
dry,0.03924370,0.00680672,0.04605042,-28.53542991
dry,0.04109244,0.00680672,0.04789916,-28.48554253
dry,0.04294118,0.00680672,0.04974790,-28.43582420
dry,0.04478992,0.00680672,0.05159664,-28.38627404
dry,0.04663866,0.00680672,0.05344538,-28.33689116
dry,0.04848739,0.00680672,0.05529412,-28.28767469
dry,0.05033613,0.00680672,0.05714286,-28.23862376
dry,0.05218487,0.00680672,0.05899160,-28.18973750
dry,0.05403361,0.00680672,0.06084034,-28.14101506
dry,0.05588235,0.00680672,0.06268908,-28.09245559
dry,0.05773109,0.00680672,0.06453782,-28.04405824
dry,0.05957983,0.00680672,0.06638655,-27.99582217
dry,0.06142857,0.00680672,0.06823529,-27.94774655
dry,0.06327731,0.00680672,0.07008403,-27.89983055
dry,0.06512605,0.00680672,0.07193277,-27.85207333
dry,0.06697479,0.00680672,0.07378151,-27.80447410
dry,0.06882353,0.00680672,0.07563025,-27.75703202
dry,0.07067227,0.00680672,0.07747899,-27.70974630
dry,0.07252101,0.00680672,0.07932773,-27.66261613
dry,0.07436975,0.00680672,0.08117647,-27.61564071
dry,0.07621849,0.00680672,0.08302521,-27.56881926
dry,0.07806723,0.00680672,0.08487395,-27.52215098
dry,0.07991597,0.00680672,0.08672269,-27.47563509
dry,0.08176471,0.00680672,0.08857143,-27.42927083
dry,0.08361345,0.00680672,0.09042017,-27.38305740
dry,0.08546218,0.00680672,0.09226891,-27.33699406
dry,0.08731092,0.00680672,0.09411765,-27.29108003
dry,0.08915966,0.00680672,0.09596639,-27.24531456
dry,0.09100840,0.00680672,0.09781513,-27.19969691
dry,0.09285714,0.00680672,0.09966387,-27.15422631
dry,0.09470588,0.00680672,0.10151261,-27.10890203
dry,0.09655462,0.00680672,0.10336134,-27.06372333
dry,0.09840336,0.00680672,0.10521008,-27.01868947
dry,0.10025210,0.00680672,0.10705882,-26.97379974
dry,0.10210084,0.00680672,0.10890756,-26.92905340
dry,0.10394958,0.00680672,0.11075630,-26.88444974
dry,0.10579832,0.00680672,0.11260504,-26.83998803
dry,0.10764706,0.00680672,0.11445378,-26.79566758
dry,0.10949580,0.00680672,0.11630252,-26.75148767
dry,0.11134454,0.00680672,0.11815126,-26.70744761
dry,0.11319328,0.00680672,0.12000000,-26.66354669
dry,0.11504202,0.00680672,0.12184874,-26.61978423
dry,0.11689076,0.00680672,0.12369748,-26.57615953
dry,0.11873950,0.00680672,0.12554622,-26.53267191
dry,0.12058824,0.00680672,0.12739496,-26.48932070
dry,0.12243697,0.00680672,0.12924370,-26.44610521
dry,0.12428571,0.00680672,0.13109244,-26.40302477
dry,0.12613445,0.00680672,0.13294118,-26.36007872
dry,0.12798319,0.00680672,0.13478992,-26.31726639
dry,0.12983193,0.00680672,0.13663866,-26.27458712
dry,0.13168067,0.00680672,0.13848739,-26.23204027
dry,0.13352941,0.00680672,0.14033613,-26.18962517
dry,0.13537815,0.00680672,0.14218487,-26.14734118
dry,0.13722689,0.00680672,0.14403361,-26.10518766
dry,0.13907563,0.00680672,0.14588235,-26.06316396
dry,0.14092437,0.00680672,0.14773109,-26.02126946
dry,0.14277311,0.00680672,0.14957983,-25.97950351
dry,0.14462185,0.00680672,0.15142857,-25.93786550
dry,0.14647059,0.00680672,0.15327731,-25.89635479
dry,0.14831933,0.00680672,0.15512605,-25.85497077
dry,0.15016807,0.00680672,0.15697479,-25.81371282
dry,0.15201681,0.00680672,0.15882353,-25.77258032
dry,0.15386555,0.00680672,0.16067227,-25.73157267
dry,0.15571429,0.00680672,0.16252101,-25.69068926
dry,0.15756303,0.00680672,0.16436975,-25.64992949
dry,0.15941176,0.00680672,0.16621849,-25.60929276
dry,0.16126050,0.00680672,0.16806723,-25.56877847
dry,0.16310924,0.00680672,0.16991597,-25.52838603
dry,0.16495798,0.00680672,0.17176471,-25.48811486
dry,0.16680672,0.00680672,0.17361345,-25.44796436
dry,0.16865546,0.00680672,0.17546218,-25.40793396
dry,0.17050420,0.00680672,0.17731092,-25.36802308
dry,0.17235294,0.00680672,0.17915966,-25.32823114
dry,0.17420168,0.00680672,0.18100840,-25.28855758
dry,0.17605042,0.00680672,0.18285714,-25.24900181
dry,0.17789916,0.00680672,0.18470588,-25.20956329
dry,0.17974790,0.00680672,0.18655462,-25.17024144
dry,0.18159664,0.00680672,0.18840336,-25.13103571
dry,0.18344538,0.00680672,0.19025210,-25.09194555
dry,0.18529412,0.00680672,0.19210084,-25.05297039
dry,0.18714286,0.00680672,0.19394958,-25.01410969
dry,0.18899160,0.00680672,0.19579832,-24.97536291
dry,0.19084034,0.00680672,0.19764706,-24.93672950
dry,0.19268908,0.00680672,0.19949580,-24.89820892
dry,0.19453782,0.00680672,0.20134454,-24.85980064
dry,0.19638655,0.00680672,0.20319328,-24.82150412
dry,0.19823529,0.00680672,0.20504202,-24.78331883
dry,0.20008403,0.00680672,0.20689076,-24.74524424
dry,0.20193277,0.00680672,0.20873950,-24.70727982
dry,0.20378151,0.00680672,0.21058824,-24.66942507
dry,0.20563025,0.00680672,0.21243697,-24.63167944
dry,0.20747899,0.00680672,0.21428571,-24.59404244
dry,0.20932773,0.00680672,0.21613445,-24.55651354
dry,0.21117647,0.00680672,0.21798319,-24.51909223
dry,0.21302521,0.00680672,0.21983193,-24.48177801
dry,0.21487395,0.00680672,0.22168067,-24.44457037
dry,0.21672269,0.00680672,0.22352941,-24.40746880
dry,0.21857143,0.00680672,0.22537815,-24.37047282
dry,0.22042017,0.00680672,0.22722689,-24.33358191
dry,0.22226891,0.00680672,0.22907563,-24.29679559
dry,0.22411765,0.00680672,0.23092437,-24.26011337
dry,0.22596639,0.00680672,0.23277311,-24.22353474
dry,0.22781513,0.00680672,0.23462185,-24.18705924
dry,0.22966387,0.00680672,0.23647059,-24.15068637
dry,0.23151261,0.00680672,0.23831933,-24.11441565
dry,0.23336134,0.00680672,0.24016807,-24.07824660
dry,0.23521008,0.00680672,0.24201681,-24.04217875
dry,0.23705882,0.00680672,0.24386555,-24.00621162
dry,0.23890756,0.00680672,0.24571429,-23.97034474
dry,0.24075630,0.00680672,0.24756303,-23.93457764
dry,0.24260504,0.00680672,0.24941176,-23.89890985
dry,0.24445378,0.00680672,0.25126050,-23.86334092
dry,0.24630252,0.00680672,0.25310924,-23.82787037
dry,0.24815126,0.00680672,0.25495798,-23.79249774
dry,0.25000000,0.00680672,0.25680672,-23.75722259
dry,0.03000000,0.00689076,0.03689076,-29.03674097
dry,0.03184874,0.00689076,0.03873950,-28.98573868
dry,0.03369748,0.00689076,0.04058824,-28.93491018
dry,0.03554622,0.00689076,0.04243697,-28.88425457
dry,0.03739496,0.00689076,0.04428571,-28.83377093
dry,0.03924370,0.00689076,0.04613445,-28.78345837
dry,0.04109244,0.00689076,0.04798319,-28.73331597
dry,0.04294118,0.00689076,0.04983193,-28.68334286
dry,0.04478992,0.00689076,0.05168067,-28.63353815
dry,0.04663866,0.00689076,0.05352941,-28.58390096
dry,0.04848739,0.00689076,0.05537815,-28.53443042
dry,0.05033613,0.00689076,0.05722689,-28.48512565
dry,0.05218487,0.00689076,0.05907563,-28.43598581
dry,0.05403361,0.00689076,0.06092437,-28.38701002
dry,0.05588235,0.00689076,0.06277311,-28.33819745
dry,0.05773109,0.00689076,0.06462185,-28.28954725
dry,0.05957983,0.00689076,0.06647059,-28.24105857
dry,0.06142857,0.00689076,0.06831933,-28.19273060
dry,0.06327731,0.00689076,0.07016807,-28.14456248
dry,0.06512605,0.00689076,0.07201681,-28.09655342
dry,0.06697479,0.00689076,0.07386555,-28.04870258
dry,0.06882353,0.00689076,0.07571429,-28.00100916
dry,0.07067227,0.00689076,0.07756303,-27.95347235
dry,0.07252101,0.00689076,0.07941176,-27.90609136
dry,0.07436975,0.00689076,0.08126050,-27.85886537
dry,0.07621849,0.00689076,0.08310924,-27.81179361
dry,0.07806723,0.00689076,0.08495798,-27.76487528
dry,0.07991597,0.00689076,0.08680672,-27.71810961
dry,0.08176471,0.00689076,0.08865546,-27.67149582
dry,0.08361345,0.00689076,0.09050420,-27.62503315
dry,0.08546218,0.00689076,0.09235294,-27.57872081
dry,0.08731092,0.00689076,0.09420168,-27.53255807
dry,0.08915966,0.00689076,0.09605042,-27.48654415
dry,0.09100840,0.00689076,0.09789916,-27.44067831
